"## Vehicle"
"Name","Description","DistUnit","FuelUnit","ConsumptionUnit","ImportCSVDateFormat","VIN","Insurance","Plate","Make","Model","Year","TankCount","Tank1Type","Tank2Type","Active","Tank1Capacity","Tank2Capacity","FuelUnitTank2","FuelConsumptionTank2","guid","lastupdated"
"X-Trail ","","0","0","3","yyyy-MM-dd","","","","","",,"1","100","0","1","65.0","0.0","0","0","6cc8b7b4-5076-4310-bd3b-0614146534fa","1782055666435"
"## Log"
"Data","Odo (km)","Fuel (litres)","Full","Price (optional)","km/l (optional)","latitude (optional)","longitude (optional)","City (optional)","Notes (optional)","Missed","TankNumber","FuelType","VolumePrice","StationID (optional)","ExcludeDistance","UniqueId","TankCalc","Weather","guid","lastupdated"
"2024-03-16 16:15","138867.0","40.0","0","400000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","47","0.0",,"e161c0cb-7eb3-484b-8c78-8594f4f816e3","1781916958331"
"2024-03-10 09:43","138737.0","20.0","0","200000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","46","0.0",,"2e0646f5-025a-4309-ad45-084ffc44e090","1781916958336"
"2024-03-01 23:58","138367.0","40.0","0","400000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","45","0.0",,"161796a9-6ab9-4077-baf2-09378c115ea7","1781916958342"
"2024-02-25 07:14","138191.0","20.0","0","200000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","44","0.0",,"c376792d-539d-41ff-b16e-23c59c186853","1781916958350"
"2024-02-21 20:49","137982.0","20.0","0","200000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","43","0.0",,"cd2d7707-25bc-42c1-98a9-d8f33a3dc325","1781916958354"
"2024-02-14 11:41","137733.0","30.0","0","300000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","42","0.0",,"3c87e755-091c-4665-bea1-cc01787cbaa9","1781916958361"
"2024-02-07 09:02","137463.0","30.0","0","300000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","41","0.0",,"d3d06e32-66f0-49c5-a7e8-a531e0d2cdaa","1781916958368"
"2024-02-01 08:22","137215.0","30.0","0","300000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","40","0.0",,"f1c0afa8-1555-45b1-ae58-f9a601195d0c","1781916958375"
"2024-01-23 08:35","136866.0","30.0","0","300000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","39","0.0",,"b9c0241c-c5f7-4885-bc63-24db514836f5","1781916958380"
"2024-01-18 13:25","136698.0","30.0","0","300000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","38","0.0",,"6e7cf8a8-085a-48ce-b5dd-5f3573d4c44d","1781916958383"
"2024-01-13 11:38","136585.0","15.444","0","200000.0",,"0.0","0.0",,"","0","1","107","12950.0","0","0.0","37","0.0",,"b00ab1df-7a84-4c88-ab91-9c9cc973a61e","1781916958389"
"2024-01-09 06:47","136096.0","40.0","0","400000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","36","0.0",,"5cfd7dad-a23f-4c5d-84aa-49814a1fafde","1781916958395"
"2024-01-07 18:59","135927.0","20.0","0","200000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","35","0.0",,"3ca0a286-2029-4285-b22f-6c49573c9676","1781916958401"
"2024-01-06 08:29","135454.0","40.0","0","400000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","34","0.0",,"92563001-6935-4853-a0e9-5dc8021cf4a6","1781916958406"
"2024-01-02 08:26","135234.0","30.0","0","300000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","33","0.0",,"caa0bc14-8ac8-489d-b289-5d401e02b117","1781916958410"
"2023-12-19 08:56","134922.0","40.0","0","400000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","32","0.0",,"e9093328-7b6a-4579-8a63-a674220be2c1","1781916958415"
"2023-12-14 08:09","134644.0","30.0","0","300000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","30","0.0",,"4f501eb1-2370-4946-8882-c55d81752562","1781916958420"
"2023-12-09 08:11","134200.0","35.0","0","350000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","31","0.0",,"7d372a7d-1469-4b88-b713-c47908961551","1781916958424"
"2023-12-03 15:12","134002.0","30.0","0","300000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","29","0.0",,"4357c007-2964-4d17-a31d-9f90da4fb803","1781916958427"
"2023-11-25 16:53","133757.0","30.0","0","300000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","28","0.0",,"58be4c0a-ac86-465e-a648-41ec2c49e095","1781916958433"
"2023-11-18 11:34","133437.0","40.0","0","400000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","27","0.0",,"f920818f-43dc-4119-b3b6-c3684c71d3d0","1781916958438"
"2023-11-12 09:30","133265.0","20.0","0","200000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","26","0.0",,"2c4d4e9d-08ca-4397-9d24-6b43a6e71e20","1781916958443"
"2023-11-04 18:43","132849.0","50.0","0","500000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","25","0.0",,"989ff928-f416-4194-947b-018397157114","1781916958446"
"2023-11-02 17:27","132734.0","15.0","0","201000.0",,"0.0","0.0",,"","0","1","106","13400.0","0","0.0","24","0.0",,"14a29e99-825a-4b5b-abeb-e2027d5307ff","1781916958451"
"2023-10-31 09:12","132651.0","10.0","0","100000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","23","0.0",,"4392b843-d370-4ab1-a8fa-5a8746f53522","1781916958456"
"2023-10-22 12:49","132360.0","30.0","0","300000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","22","0.0",,"bab78c71-1c9d-43f1-ba59-a443dd6c1d4a","1781916958460"
"2023-10-14 11:51","132189.0","20.0","0","200000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","21","0.0",,"f0cf63aa-1de7-478d-900a-b8de58205ad9","1781916958466"
"2023-10-04 08:17","131976.0","30.0","0","300000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","20","0.0",,"aed0b49c-4f91-4f85-b39f-ff5abbb50e85","1781916958471"
"2023-09-25 07:37","131723.0","30.0","0","300000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","19","0.0",,"561f76df-74e2-4a69-b4c0-4f5e1557b6d1","1781916958473"
"2023-09-22 21:36","131344.0","25.0","0","250000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","18","0.0",,"cb72f6e6-5293-4743-a293-4d6d1e996a43","1781916958474"
"2023-09-17 15:47","130948.0","35.0","0","350000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","17","0.0",,"bc935b4c-ce78-44a0-b762-db660399f753","1781916958475"
"2023-09-16 09:42","130720.0","40.0","0","400000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","16","0.0",,"13c5b6e3-a39b-4adb-860e-1851673932b2","1781916958476"
"2023-09-15 23:49","130350.0","30.0","0","300000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","15","0.0",,"3161ce0c-5414-4574-b644-39d32084de87","1781916958477"
"2023-09-10 20:30","130139.0","35.0","0","350000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","14","0.0",,"532cee5f-8dc1-4a80-a9d8-87fb8abdb574","1781916958478"
"2023-09-09 21:22","129965.0","20.0","0","200000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","13","0.0",,"2007b48e-31f4-4524-aac5-e9ee62d9d4ac","1781916958478"
"2023-09-06 19:47","129859.0","10.0","0","100000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","12","0.0",,"b1a8dfc0-b5a4-4c0a-b352-92e1381df8d5","1781916958479"
"2023-09-03 08:48","129704.0","15.0","0","150000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","11","0.0",,"e6c6065f-4ba3-43e2-a714-f74c8f66acf4","1781916958480"
"2023-08-27 18:49","129439.0","40.0","0","400000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","10","0.0",,"9dc44e62-df3f-43e6-9b9a-75e66904a765","1781916958481"
"2023-08-17 18:57","129289.0","10.0","0","100000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","9","0.0",,"d50bc4df-fb32-4059-8ed4-e67221d138a3","1781916958481"
"2023-08-16 09:13","129222.0","10.0","0","100000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","8","0.0",,"ee0b1c61-06f0-4b4e-b6a1-4a747b80d898","1781916958482"
"2023-08-12 06:32","129033.0","15.0","0","150000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","7","0.0",,"71571e17-af82-4d08-b55c-d681780f6aac","1781916958483"
"2023-08-08 17:21","128982.0","10.0","0","100000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","6","0.0",,"313edd93-2310-4ec2-90f2-45615d39a12f","1781916958483"
"2023-07-30 20:22","128720.0","30.0","0","300000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","5","0.0",,"98805bb7-e6c5-4532-bd90-86bbf47d2150","1781916958484"
"2023-07-23 07:09","128668.0","10.0","0","100000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","4","0.0",,"20983d92-1b9a-4a0a-86f5-1bde3932c0fe","1781916958485"
"2023-07-17 07:48","128472.0","20.0","0","200000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","3","0.0",,"eefb301b-a6ea-4ee8-b429-cf3194ac48f8","1781916958486"
"2023-07-12 08:27","128329.0","10.0","0","100000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","2","0.0",,"2cd869f7-3946-40d3-b3c5-eb0a6d460448","1781916958486"
"2023-07-06 07:33","128111.0","20.0","0","200000.0",,"0.0","0.0",,"","0","1","105","10000.0","0","0.0","1","0.0",,"89ff1ca8-3ecf-4d07-8a1f-ef63abc9a4d6","1781916958487"
"## CostCategories"
"CostTypeID","Name","priority","color","guid","lastupdated"
"1","Service","0","","c9c2543a-cde5-494c-adc0-05d6a8ebbcb5","1782055666495"
"2","Maintenance","0","","d13ea98f-c4dd-4941-a2aa-b951eb86c952","1782055666495"
"4","Registration","0","","e9e218a2-cb1b-4c01-ad7e-fdae38a34ce5","1782055666495"
"5","Parking","0","","d1eb064f-c169-4cc6-92aa-f68cee911730","1782055666495"
"6","Wash","0","","1c7d777c-117f-40c7-a91e-6cde6d560c27","1782055666495"
"7","Tolls","0","","67a03f46-ac85-4201-8a2a-b147016aab2d","1782055666495"
"8","Tickets/Fines","0","","f3b3375e-3842-4d8f-9cd0-58cd6cc8d107","1782055666495"
"9","Tuning","0","","61a20ea6-db01-4128-a99c-9a45f31117f3","1782055666495"
"31","Insurance","0","","b27db938-f42d-42ae-b05b-2e778fab9c43","1782055666495"
"## Costs"
"CostTitle","Date","Odo","CostTypeID","Notes","Cost","flag","idR","read","RemindOdo","RemindDate","isTemplate","RepeatOdo","RepeatMonths","isIncome","UniqueId","guid","lastupdated"
"Aki GS Calcium","2026-05-12 10:40","177780","1","","1641000.0","0","0","1","0","2011-01-01","0","0","0","0","70","98c77350-be8b-461d-ae61-01f7f5de1c97","1782055666496"
"Beli Shock Depan Belakang+ Ball Joint","2026-03-18 14:15","0","1","","1900000.0","0","0","1","0","2011-01-01","0","0","0","0","67","02aa0333-135f-48a3-a221-99bb41d61fc3","1782055666496"
"Jasa Pasang","2026-03-18 14:16","0","1","","1100000.0","0","0","1","0","2011-01-01","0","0","0","0","68","17c17e0e-d0d2-4e9c-a243-1db56f06ebcd","1782055666496"
"Ganti Ban r18 + center ring","2026-02-18 01:14","0","1","","3600000.0","0","0","1","0","2011-01-01","0","0","0","0","69","d4f6b344-5746-4093-a0f3-776379a6ce97","1782055666497"
"Ganti Oli Mesin","2026-01-22 09:39","172900","1","","430000.0","0","0","1","0","2011-01-01","0","0","0","0","66","779bf6b6-2251-4f56-bab9-22b62f71aabc","1782055666497"
"Link Stabil + Jasa","2025-10-30 18:34","0","1","","400000.0","0","0","1","0","2011-01-01","0","0","0","0","64","a8a50226-ea5f-4833-9faa-ec35166ddd86","1782055666497"
"Cek Shaking Machine","2025-10-30 18:34","0","1","","39000.0","0","0","1","0","2011-01-01","0","0","0","0","65","388f8c40-4056-4ecc-958d-b8bee715c3eb","1782055666497"
"Wiper","2025-10-04 08:16","0","1","","750000.0","0","0","1","0","2011-01-01","0","0","0","0","62","3633e44a-6de9-4b29-bd69-405a8e292435","1782055666498"
"Perlampuan Depan","2025-10-04 08:16","0","1","","800000.0","0","0","1","0","2011-01-01","0","0","0","0","63","17bdfbb1-1bef-49ab-81c5-70acd24c32fd","1782055666498"
"Bushing Belakang","2025-08-19 17:48","0","1","","1000000.0","0","0","1","0","2011-01-01","0","0","0","0","59","c65925b5-0b0d-4f5b-9d5b-3ffe0137ca57","1782055666498"
"Bongkar Kaki Kali Belakang","2025-08-19 17:50","0","1","","800000.0","0","0","1","0","2011-01-01","0","0","0","0","60","4811bf7c-c050-4898-8afd-4bc0c4bf4138","1782055666498"
"Flushing Oli Mesin, CVT, dan Rem","2025-08-19 17:50","0","1","","2585000.0","0","0","1","0","2011-01-01","0","0","0","0","61","4a77f487-d8c7-48b4-add8-485a9a2c360e","1782055666498"
"Tabung Air Radiator","2025-05-24 08:52","0","1","","295000.0","0","0","1","0","2011-01-01","0","0","0","0","58","77f4deaf-1999-4e21-a733-0432aa58bc1f","1782055666499"
"Tax","2025-05-16 12:01","0","4","","6650000.0","0","0","1","0","2011-01-01","0","0","0","0","57","cf3bcf8a-1cca-4f69-955e-ea77aaa4e431","1782055666499"
"AC Control Valve & Expansion Valve","2025-05-01 00:48","0","1","","1750000.0","0","0","1","0","2011-01-01","0","0","0","0","54","b7b365d1-8d8d-47f9-a77f-3451941db489","1782055666499"
"Standarin Per","2025-05-01 00:48","0","1","","650000.0","0","0","1","0","2011-01-01","0","0","0","0","55","b76750dd-d52a-4870-bb36-7c05313e0b14","1782055666499"
"Spooring","2025-05-01 00:48","0","1","","200000.0","0","0","1","0","2011-01-01","0","0","0","0","56","76289680-19e8-4a47-8c75-21976b2a90cc","1782055666500"
"Ganti Ban 235/50 r18 belakang 2 biji","2025-04-05 18:06","0","2","","1200000.0","0","0","1","0","2011-01-01","0","0","0","0","51","2b23fadf-695d-4b5a-819a-7ffc763e347b","1782055666500"
"Spooring Balancing","2025-04-05 18:07","0","2","","250000.0","0","0","1","0","2011-01-01","0","0","0","0","52","77309aad-e150-4b41-9826-9f3613216d35","1782055666500"
"Wash Josh","2025-04-05 18:07","0","6","","50000.0","0","0","1","0","2011-01-01","0","0","0","0","53","458f0698-f54c-49af-bb7a-f4a14570066f","1782055666500"
"Ganti Oli","2025-02-19 10:27","156993","2","","410000.0","0","0","1","0","2011-01-01","0","0","0","0","49","7b70290d-7193-4ce0-81af-9c22c7cd4506","1782055666501"
"Wash","2025-02-19 12:23","0","6","","80000.0","0","0","1","0","2011-01-01","0","0","0","0","50","4924efce-da6d-4d27-bf13-c26e2d2885d9","1782055666501"
"Headunit Clarion + Antenna","2024-10-08 12:15","0","9","","1500000.0","0","0","1","0","2011-01-01","0","0","0","0","48","c58cbb33-e844-4d12-a68d-394f37c6d25b","1782055666501"
"Flushing Oli Mesin","2024-10-06 21:14","0","1","","1080000.0","0","0","1","0","2011-01-01","0","0","0","0","47","a69cd6c9-f1c9-4d74-9825-04ef7b9250c7","1782055666501"
"Ganti Shock Jasa","2024-08-20 18:59","0","1","","250000.0","0","0","1","0","2011-01-01","0","0","0","0","44","906cac07-ef89-46d0-9efc-1adfae6a5ca4","1782055666502"
"Ganti Kaki2 Belakang Jasa","2024-08-08 18:59","0","1","","1100000.0","0","0","1","0","2011-01-01","0","0","0","0","45","88b8eca4-958d-48f7-8c07-7969909b2d13","1782055666502"
"Ban 235/50 Baru","2024-08-08 19:00","0","1","","3500000.0","0","0","1","0","2011-01-01","0","0","0","0","46","7a2548f8-e722-4a36-b2c0-21f8142cf2a1","1782055666502"
"Shock Belakang","2024-08-04 15:06","0","1","","1183000.0","0","0","1","0","2011-01-01","0","0","0","0","43","c27388c4-f0b3-4399-839b-c07f02d23cb8","1782055666503"
"Lugnut + Ganti Ban","2024-08-02 13:44","0","9","","300000.0","0","0","1","0","2011-01-01","0","0","0","0","41","ea37e780-2b6e-43d7-a381-19e3bd77d6db","1782055666503"
"Part Kaki Kaki Belakang","2024-08-02 13:46","0","1","","1111475.0","0","0","1","0","2011-01-01","0","0","0","0","42","a2776f6b-059a-493f-855a-e349425ffeb2","1782055666503"
"Spacer Nok","2024-08-01 08:12","0","9","","2050000.0","0","0","1","0","2011-01-01","0","0","0","0","40","ddaa4a88-27c8-49a1-ad49-76a30033b4e7","1782055666503"
"Ban 235/50 R19 2 pcs","2024-07-23 10:49","0","1","","1100000.0","0","0","1","0","2011-01-01","0","0","0","0","39","0912fb85-744b-4e04-93c3-920de2611d7a","1782055666504"
"Crossbar Ori","2024-06-26 22:25","0","1","","1300000.0","0","0","1","0","2011-01-01","0","0","0","0","37","0be5d5f2-a4a0-462f-aeb0-66d9cc522560","1782055666504"
"Baut Crossbar","2024-06-26 22:26","0","1","","120400.0","0","0","1","0","2011-01-01","0","0","0","0","38","1bbaef7e-da8e-4dda-bd55-43c316cd6f56","1782055666504"
"Kampas Rem Ori + Bubut","2024-06-21 16:53","0","1","","1820000.0","0","0","1","0","2011-01-01","0","0","0","0","36","14946b80-0ad7-4fcc-9392-fa3e57bca3f6","1782055666504"
"Ganti Shock + Stopper","2024-06-17 08:45","0","1","","500000.0","0","0","1","0","2011-01-01","0","0","0","0","35","86dc4e48-5c15-4597-bebf-638d04749de4","1782055666505"
"Shock Depan Bensco","2024-06-15 12:53","0","1","","1060000.0","0","0","1","0","2011-01-01","0","0","0","0","34","5121cb15-461a-4688-9d78-887f88f62b93","1782055666505"
"Racksteer+Bushing","2024-06-09 08:20","0","1","","2462050.0","0","0","1","0","2011-01-01","0","0","0","0","31","3d19f718-d7b1-46bf-b7e2-efbbc4cfbc33","1782055666505"
"Bushing karet stabil","2024-06-09 08:20","0","1","","285000.0","0","0","1","0","2011-01-01","0","0","0","0","32","9f534752-02eb-49be-bad6-5ce3731883c3","1782055666505"
"Kampas Rem dan Rod rod","2024-06-09 08:21","0","1","","1717550.0","0","0","1","0","2011-01-01","0","0","0","0","33","779f9c21-e0b2-4778-9471-88c1ff63bf55","1782055666506"
"AC Valve + Knob AC","2024-06-03 05:57","0","1","","291799.0","0","0","1","0","2011-01-01","0","0","0","0","29","cc6d2354-37cc-4af1-b0f2-e580428844f1","1782055666506"
"Wash","2024-06-03 06:00","0","6","","35000.0","0","0","1","0","2011-01-01","0","0","0","0","30","fe1b648d-4b1f-4a41-ad94-dcb372ef36a5","1782055666506"
"Ganti Oli + Filter","2024-05-12 10:17","0","1","","500000.0","0","0","1","0","2011-01-01","0","0","0","0","28","2a16b644-ac90-41a2-ab73-577f6d425122","1782055666506"
"Aki","2024-04-25 11:37","0","2","","1131000.0","0","0","1","0","2011-01-01","0","0","0","0","27","34b9e218-7ca0-477e-84af-ce8c2b3465f3","1782055666506"
"AC","2024-03-30 12:03","0","1","","2900000.0","0","0","1","0","2011-01-01","0","0","0","0","25","651d5f01-b490-46ff-9478-713fec355b33","1782055666507"
"Evaporator","2024-03-30 12:03","0","1","","600000.0","0","0","1","0","2011-01-01","0","0","0","0","26","5e8e8d56-ec95-4a83-ace5-a573915d6cdb","1782055666507"
"AC Oli dan Freon","2024-02-25 17:56","0","1","","575000.0","0","0","1","0","2011-01-01","0","0","0","0","24","068004f9-44e7-49ac-91f1-fdb97c2ab706","1782055666507"
"Ganti Per","2024-02-21 20:56","0","9","","300000.0","0","0","1","0","2011-01-01","0","0","0","0","21","ae6879cc-6b88-4da8-9333-9a3687b6a22e","1782055666507"
"Karet Lift Spacer","2024-02-21 20:57","0","1","","200000.0","0","0","1","0","2011-01-01","0","0","0","0","22","f70ad07d-6143-4e15-9139-cbfa4543460f","1782055666508"
"Spring Buffer","2024-02-21 20:57","0","1","","120000.0","0","0","1","0","2011-01-01","0","0","0","0","23","deb19368-baa0-4f4e-b6eb-13eb2a95186b","1782055666508"
"Wiper","2024-02-11 11:10","0","1","","400000.0","0","0","1","0","2011-01-01","0","0","0","0","19","1e9d931a-4e66-426c-8689-c89a070724f4","1782055666508"
"Dinamo Washer","2024-02-11 11:10","0","1","","251600.0","0","0","1","0","2011-01-01","0","0","0","0","20","0d8c4eec-9a95-42f0-8cdc-5b9c34190fa8","1782055666508"
"Bearing Alternator","2024-02-06 17:05","0","1","","910000.0","0","0","1","0","2011-01-01","0","0","0","0","18","5e14e9f2-a7a7-48ff-ad69-6358b26fc8f8","1782055666509"
"Carbon Clean","2024-01-29 19:26","0","1","","850000.0","0","0","1","0","2011-01-01","0","0","0","0","16","ad914e43-0269-4fe0-b355-33d0e4bdf24a","1782055666509"
"Wash","2024-01-29 19:26","0","6","","45000.0","0","0","1","0","2011-01-01","0","0","0","0","17","ccdd5d3b-0c08-4fb6-9dfb-933d74e93334","1782055666509"
"Ganti Oli Mesin","2024-01-18 08:44","0","2","","600000.0","0","0","1","0","2011-01-01","0","0","0","0","9","ffa255f6-e0aa-4235-9f7b-5cfb01c30788","1782055666509"
"Shock Bagasi","2024-01-18 08:55","0","1","","176200.0","0","0","1","0","2011-01-01","0","0","0","0","10","d6b46bd9-1255-4170-84eb-fb424033121b","1782055666510"
"Dinamo Wiper","2024-01-18 08:55","0","1","","350000.0","0","0","1","0","2011-01-01","0","0","0","0","11","f83e5ba6-7313-4496-a12d-ee312d068d7f","1782055666510"
"Switch Power Window","2024-01-18 09:03","0","1","","325000.0","0","0","1","0","2011-01-01","0","0","0","0","12","852ab810-1ab3-4fb8-83c2-d7377cfdaf68","1782055666510"
"Coil Mesin","2024-01-18 09:06","0","1","","1000000.0","0","0","1","0","2011-01-01","0","0","0","0","13","da1b41c6-984d-472b-96e1-f90ff3024596","1782055666510"
"Dinamo Power Window","2024-01-18 09:08","0","1","","600000.0","0","0","1","0","2011-01-01","0","0","0","0","14","f8442678-3d31-48ed-9792-c3e950a6df15","1782055666510"
"Retrim Stir","2024-01-13 05:45","0","1","","700000.0","0","0","1","0","2011-01-01","0","0","0","0","15","7c412e09-203e-45e0-91a3-e36e55414cde","1782055666511"
"Racksteer, Cross, Sevis Shock","2023-12-08 11:23","0","1","","3500000.0","0","0","1","0","2011-01-01","0","0","0","0","8","94d94295-8912-497d-ac76-9f5b828858a4","1782055666511"
"Spooring + Throttle Body Service","2023-10-22 12:56","0","1","","375000.0","0","0","1","0","2011-01-01","0","0","0","0","7","c1693710-7441-47dc-8f29-76c5b4e9a51a","1782055666511"
"upper tank radiator","2023-09-16 15:13","0","1","","750000.0","0","0","1","0","2011-01-01","0","0","0","0","6","59f6bcd0-4a00-4d9e-9bb1-85c06dec3fd5","1782055666511"
"Lampu Dan Klakson","2023-09-03 11:55","0","9","","1400000.0","0","0","1","0","2011-01-01","0","0","0","0","5","af5672af-8177-40d4-8560-bf745a4227b0","1782055666512"
"Flushing Oli CVT dan Mesin","2023-08-05 17:44","128950","2","","1450000.0","0","0","1","0","2011-01-01","0","0","0","0","1","c5a282ee-0679-4c08-b7a4-a2ff635a567f","1782055666512"
"Ganti kaki2","2023-05-03 18:14","126000","1","","3000000.0","0","0","1","0","2011-01-01","0","0","0","0","2","ca16d8bc-3478-4186-ba69-34d2c1ae94e9","1782055666512"
"Shock Belakang","2023-02-09 18:15","124000","1","","950000.0","0","0","1","0","2011-01-01","0","0","0","0","3","0370155b-f537-4cb3-aa57-ba9b6900b51c","1782055666512"
"Ganti Oli Mesin","2023-01-15 18:16","123080","2","","600000.0","0","0","1","0","2011-01-01","0","0","0","0","4","83f419c3-8ea1-49f7-8444-d56ac261bfeb","1782055666513"
"## Category"
"IdCategory","Name","guid","lastupdated"
"1","Private",,"0"
"2","Work",,"0"
